ID,OriginCityCode,DestinationCityCode,OriginCity,OriginState,OriginCountry,Type,OriginLat,OriginLong,DestinationCity,DestinationState,DestinationCountry,DestinationLat,DestinationLong
1,1,16,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Las Vegas,NV,US,36.114646,-115.172816
2,1,17,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Bend,OR,US,44.0581728,-121.3153096
3,1,19,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Phoenix,AZ,US,33.4483771,-112.0740373
4,1,36,Tacoma,WA,US,Customer,47.2528768,-122.4442906,San Luis Obispo,CA,US,35.2827524,-120.6596156
5,1,38,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Spokane,WA,US,47.6587802,-117.4260466
6,1,39,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Eureka,CA,US,40.8020712,-124.1636729
7,1,40,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Salinas,CA,US,36.6777372,-121.6555013
8,1,43,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Salt Lake City,UT,US,40.7607793,-111.8910474
9,1,51,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Modesto,CA,US,37.6390972,-120.9968782
10,1,66,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Missoula,MT,US,46.872146,-113.9939982
11,2,20,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Gulfport,MS,US,30.3674198,-89.0928155
12,2,22,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Philadelphia,PA,US,39.952335,-75.163789
13,2,25,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Topeka,KS,US,39.0483336,-95.6780371
14,2,26,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Longview,TX,US,32.5007037,-94.7404891
15,2,28,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Pensacola,FL,US,30.421309,-87.2169149
16,2,30,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Eau Claire,WI,US,44.811349,-91.4984941
17,2,31,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Montrose,CO,US,38.4783198,-107.8761738
18,2,37,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Cincinnati,OH,US,39.1361111,-84.5030556
19,2,45,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Austin,MN,US,43.6666296,-92.9746367
20,2,55,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Shreveport,LA,US,32.5251516,-93.7501789
21,2,56,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Battle Creek,MI,US,42.3211522,-85.1797142
22,2,57,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Corpus Christi,TX,US,27.8005828,-97.396381
23,2,59,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,New Orleans,LA,US,29.9647222,-90.0705556
24,2,67,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Bryan,TX,US,30.6743643,-96.3699632
25,2,70,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Amarillo,TX,US,35.2219971,-101.8312969
26,2,73,Ft. Worth,TX,US,Customer,32.725409,-97.3208496,Lawton,OK,US,34.6086854,-98.3903305
27,3,14,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Scranton,PA,US,41.408969,-75.6624122
28,3,15,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Harrisonburg,VA,US,38.4495688,-78.8689155
29,3,18,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Appleton,WI,US,44.2619309,-88.4153847
30,3,21,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Pine Bluff,AR,US,34.2284312,-92.0031955
31,3,23,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Dayton,OH,US,39.7589478,-84.1916069
32,3,24,Winston Salem,NC,US,Customer,36.0998596,-80.244216,West Point,MS,US,33.6076186,-88.6503254
33,3,27,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Watertown,NY,US,43.9747838,-75.9107565
34,3,29,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Thomasville,GA,US,30.8365815,-83.9787808
35,3,32,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Omaha,NE,US,41.254006,-95.999258
36,3,33,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Birmingham,AL,US,33.5206608,-86.80249
37,3,34,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Fayetteville,NC,US,35.0526641,-78.8783585
38,3,35,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Troy,NY,US,42.7284117,-73.6917851
39,3,41,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Hagerstown,MD,US,39.6417629,-77.7199932
40,3,42,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Washington,NC,US,35.5465517,-77.0521742
41,3,44,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Louisville,KY,US,38.2542376,-85.759407
42,3,46,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Selma,AL,US,32.4073589,-87.0211007
43,3,47,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Myrtle Beach,SC,US,33.6890603,-78.8866943
44,3,48,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Pensacola ,FL,US,30.421309,-87.2169149
45,3,49,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Jacksonville,FL,US,30.3321838,-81.655651
46,3,50,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Elmira,NY,US,42.0897965,-76.8077338
47,3,52,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Lafayette,IN,US,40.4167022,-86.8752869
48,3,53,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Albany,GA,US,31.5785074,-84.155741
49,3,54,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Gainesville,FL,US,29.6516344,-82.3248262
50,3,58,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Terre Haute,IN,US,39.4667034,-87.4139092
51,3,60,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Marquette,MI,US,46.5435442,-87.395417
52,3,61,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Durham,NC,US,35.9940329,-78.898619
53,3,62,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Lafayette,LA,US,30.2240897,-92.0198427
54,3,63,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Alpena,MI,US,45.0616794,-83.4327528
55,3,64,Winston Salem,NC,US,Customer,36.0998596,-80.244216,York,PA,US,39.9625984,-76.727745
56,3,65,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Zanesville,OH,US,39.9403453,-82.0131924
57,3,68,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Superior,WI,US,46.7207737,-92.1040796
58,3,69,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Detroit,MI,US,42.331427,-83.0457538
59,3,71,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Columbus,OH,US,39.9611755,-82.9987942
60,3,72,Winston Salem,NC,US,Customer,36.0998596,-80.244216,Cadillac,MI,US,44.2519526,-85.4011619
