ID,OriginCityCode,DestinationCityCode,OriginCity,OriginState,OriginCountry,Type,OriginLat,OriginLong,DestinationCity,DestinationState,DestinationCountry,DestinationLat,DestinationLong
1,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
2,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
3,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
4,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
5,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
6,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
7,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
8,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
9,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
10,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
11,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
12,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
13,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
14,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
15,4,1,Tacoma,WA,US,Plant,47.2528768,-122.4442906,Tacoma,WA,US,47.2528768,-122.4442906
16,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
17,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
18,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
19,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
20,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
21,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
22,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
23,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
24,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
25,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
26,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
27,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
28,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
29,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
30,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
31,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
32,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
33,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
34,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
35,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
36,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
37,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
38,5,2,Ft. Worth,TX,US,Plant,32.725409,-97.3208496,Ft. Worth,TX,US,32.725409,-97.3208496
39,6,3,Winston Salem,NC,US,Plant,36.0998596,-80.244216,Winston Salem,NC,US,36.0998596,-80.244216
