ID,OriginCityCode,DestinationCityCode,OriginCity,OriginState,OriginCountry,Type,OriginLat,OriginLong,DestinationCity,DestinationState,DestinationCountry,DestinationLat,DestinationLong
1,1,15,San Jose,CA,US,Customer,37.3393857,-121.8949555,San Luis Obispo,CA,US,35.2827524,-120.6596156
2,1,16,San Jose,CA,US,Customer,37.3393857,-121.8949555,Myrtle Beach,SC,US,33.6890603,-78.8866943
3,1,18,San Jose,CA,US,Customer,37.3393857,-121.8949555,Laurel,MS,US,31.6940509,-89.1306124
4,1,20,San Jose,CA,US,Customer,37.3393857,-121.8949555,McAllen,TX,US,26.2034071,-98.2300124
5,1,22,San Jose,CA,US,Customer,37.3393857,-121.8949555,El Paso,TX,US,31.7587198,-106.4869314
6,1,24,San Jose,CA,US,Customer,37.3393857,-121.8949555,Houston,TX,US,29.7628844,-95.3830615
7,1,27,San Jose,CA,US,Customer,37.3393857,-121.8949555,Austin,TX,US,30.267153,-97.7430608
8,1,33,San Jose,CA,US,Customer,37.3393857,-121.8949555,Atlanta,GA,US,33.7489954,-84.3879824
9,1,34,San Jose,CA,US,Customer,37.3393857,-121.8949555,Tucson,AZ,US,32.2217429,-110.926479
10,1,35,San Jose,CA,US,Customer,37.3393857,-121.8949555,Corpus Christi,TX,US,27.8005828,-97.396381
11,1,36,San Jose,CA,US,Customer,37.3393857,-121.8949555,Nashville,TN,US,36.1658899,-86.7844432
12,1,38,San Jose,CA,US,Customer,37.3393857,-121.8949555,San Antonio,TX,US,29.4241219,-98.4936282
13,1,39,San Jose,CA,US,Customer,37.3393857,-121.8949555,Dothan,AL,US,31.2232313,-85.3904888
14,1,42,San Jose,CA,US,Customer,37.3393857,-121.8949555,Las Vegas,NV,US,36.114646,-115.172816
15,1,43,San Jose,CA,US,Customer,37.3393857,-121.8949555,Lafayette,LA,US,30.2240897,-92.0198427
16,1,45,San Jose,CA,US,Customer,37.3393857,-121.8949555,Memphis,TN,US,35.1495343,-90.0489801
17,1,50,San Jose,CA,US,Customer,37.3393857,-121.8949555,St. Joseph,MO,US,39.7577778,-94.8363889
18,1,55,San Jose,CA,US,Customer,37.3393857,-121.8949555,Charleston,SC,US,32.7765656,-79.9309216
19,1,56,San Jose,CA,US,Customer,37.3393857,-121.8949555,Pine Bluff,AR,US,34.2284312,-92.0031955
20,1,57,San Jose,CA,US,Customer,37.3393857,-121.8949555,Laredo,TX,US,27.506407,-99.5075421
21,1,58,San Jose,CA,US,Customer,37.3393857,-121.8949555,Thomasville,GA,US,30.8365815,-83.9787808
22,1,60,San Jose,CA,US,Customer,37.3393857,-121.8949555,Montrose,CO,US,38.4783198,-107.8761738
23,1,61,San Jose,CA,US,Customer,37.3393857,-121.8949555,San Angelo,TX,US,31.4637723,-100.4370375
24,1,63,San Jose,CA,US,Customer,37.3393857,-121.8949555,Columbia,SC,US,34.0007104,-81.0348144
25,1,64,San Jose,CA,US,Customer,37.3393857,-121.8949555,Rogers,AR,US,36.3320196,-94.1185366
26,1,67,San Jose,CA,US,Customer,37.3393857,-121.8949555,Lubbock,TX,US,33.5778631,-101.8551665
27,1,72,San Jose,CA,US,Customer,37.3393857,-121.8949555,Anderson,SC,US,34.5034394,-82.6501332
28,1,73,San Jose,CA,US,Customer,37.3393857,-121.8949555,Longview,TX,US,32.5007037,-94.7404891
29,2,26,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Zanesville,OH,US,39.9403453,-82.0131924
30,2,28,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Missoula,MT,US,46.872146,-113.9939982
31,2,29,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Holyoke,MA,US,42.2042586,-72.6162009
32,2,30,Tacoma,WA,US,Customer,47.2528768,-122.4442906,New Bedford,MA,US,41.6362152,-70.934205
33,2,31,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Lexington,KY,US,38.0317136,-84.4951359
34,2,32,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Bangor,ME,US,44.8011821,-68.7778138
35,2,37,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Charlottesville,VA,US,38.0293059,-78.4766781
36,2,40,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Milwaukee,WI,US,43.0389025,-87.9064736
37,2,41,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Troy,NY,US,42.7284117,-73.6917851
38,2,46,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Steubenville,OH,US,40.3697905,-80.6339638
39,2,47,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Erie,PA,US,42.1292241,-80.085059
40,2,48,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Scranton,PA,US,41.408969,-75.6624122
41,2,49,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Helena,MT,US,46.595805,-112.027031
42,2,51,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Durham,NC,US,35.9940329,-78.898619
43,2,52,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Harrisonburg,VA,US,38.4495688,-78.8689155
44,2,53,Tacoma,WA,US,Customer,47.2528768,-122.4442906,York,PA,US,39.9625984,-76.727745
45,2,54,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Appleton,WI,US,44.2619309,-88.4153847
46,2,62,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Superior,WI,US,46.7207737,-92.1040796
47,2,65,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Watertown,NY,US,43.9747838,-75.9107565
48,2,66,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Utica,NY,US,43.100903,-75.232664
49,2,68,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Weston,WV,US,39.0384274,-80.467313
50,2,70,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Washington DC ,MD,US,38.8951118,-77.0363658
51,2,71,Tacoma,WA,US,Customer,47.2528768,-122.4442906,Glendive,MT,US,47.108491,-104.710419
52,3,14,Portland,OR,US,Customer,45.5234515,-122.6762071,Twin Falls,ID,US,42.5629668,-114.4608711
53,3,17,Portland,OR,US,Customer,45.5234515,-122.6762071,Boise,ID,US,43.613739,-116.237651
54,3,19,Portland,OR,US,Customer,45.5234515,-122.6762071,Lynchburg,VA,US,37.4137536,-79.1422464
55,3,21,Portland,OR,US,Customer,45.5234515,-122.6762071,Hagerstown,MD,US,39.6417629,-77.7199932
56,3,23,Portland,OR,US,Customer,45.5234515,-122.6762071,Kansas City,MO,US,39.0997265,-94.5785667
57,3,25,Portland,OR,US,Customer,45.5234515,-122.6762071,Bend,OR,US,44.0581728,-121.3153096
58,3,44,Portland,OR,US,Customer,45.5234515,-122.6762071,Riverton,WY,US,43.0249592,-108.3801036
59,3,59,Portland,OR,US,Customer,45.5234515,-122.6762071,Louisville,KY,US,38.2542376,-85.759407
60,3,69,Portland,OR,US,Customer,45.5234515,-122.6762071,Scottsbluff,NE,US,41.86714,-103.660709
